Level,Code,Class title,Element Type Label English,Element Description English,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",Illustrative example(s),woodworking machine operators supervisor - furniture and fixtures manufacturing ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,buffing and lacquering foreman/woman - furniture and fixtures manufacturing ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,cabinet assembler and wood furniture maker foreman/woman ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,chair assembly foreman/woman - furniture and fixtures manufacturing ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,decorating foreman/woman - furniture and fixtures manufacturing ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,desk assembly foreman/woman ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,desk assembly foreman/woman - furniture and fixtures manufacturing ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,finishing room foreman/woman - furniture and fixtures manufacturing ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,furniture and fixtures manufacturing supervisor ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,furniture assembly foreman/woman ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,furniture assembly foreman/woman - furniture and fixtures manufacturing ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,furniture components sanding department foreman/woman ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,furniture finishers foreman/woman - furniture and fixtures manufacturing ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,furniture finishers supervisor ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,furniture finishing foreman/woman - furniture and fixtures manufacturing ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,furniture gluers foreman/woman - furniture and fixtures manufacturing ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,furniture inspectors foreman/woman ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,gluing foreman/woman - furniture and fixtures manufacturing ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,laminating foreman/woman ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,laminating foreman/woman - furniture and fixtures manufacturing ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,machining foreman/woman - furniture and fixtures manufacturing ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,mattress manufacturing foreman/woman ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,metal furniture assembly foreman/woman ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,paint department foreman/woman - furniture and fixtures manufacturing ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,"planers, turners, shapers and related wood-machining workers foreman/woman - furniture and fixtures manufacturing ",,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,veneering foreman/woman - furniture and fixtures manufacturing ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,veneering shop foreman/woman - furniture and fixtures manufacturing ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,wood machining workers foreman/woman - furniture and fixtures manufacturing ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,wood sanders foreman/woman - furniture and fixtures manufacturing ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,wood sawing foreman/forewoman ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,wood-machining quality-control inspectors foreman/woman - furniture and fixtures manufacturing ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,woodworking machine department foreman/woman - furniture and fixtures manufacturing ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,woodworking machine operator foreman/woman - furniture and fixtures manufacturing ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",All examples,woodworking machine operators supervisor - furniture and fixtures manufacturing ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",Exclusion(s),Cabinetmakers  (See 7272 Cabinetmakers),,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",Exclusion(s),"Contractors and supervisors, carpentry trades  (See 7204 Contractors and supervisors, carpentry trades)",,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",Exclusion(s),Furniture and fixture assemblers and inspectors  (See 9532 Furniture and fixture assemblers and inspectors),,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",Exclusion(s),Furniture finishers and refinishers  (See 9534 Furniture finishers and refinishers),,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",Exclusion(s),"Supervisors of millwork and wood product manufacturing other than furniture and fixture, and wood machining  (See 9227 Supervisors, other products manufacturing and assembly)",,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",Exclusion(s),Woodworking machine operators  (See 9437 Woodworking machine operators),,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",Main duties,This group performs some or all of the following duties: ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",Main duties,"Supervise, co-ordinate and schedule the activities of workers who assemble furniture and fixtures of any materials, operate woodworking machines and finish furniture to specified colour or finish ",,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",Main duties,Establish methods to meet work schedules and co-ordinate work activities with other departments ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",Main duties,Resolve work problems and recommend work measures to improve productivity and product quality ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",Main duties,Requisition materials and supplies ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",Main duties,"Train staff in job duties, safety procedures and company policy ",,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",Main duties,Recommend personnel actions such as hirings and promotions ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",Main duties,Prepare production and other reports. ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",Employment requirements,Completion of secondary school is usually required. ,,,,
4,9224,"Supervisors, furniture and fixtures manufacturing",Employment requirements,"Experience as a furniture and fixture assembler, woodworking machine operator, cabinetmaker or furniture finisher, is usually required. ",,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",Illustrative example(s),aircraft assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",Illustrative example(s),engine assembly foreman/woman (except aircraft) ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",Illustrative example(s),helicopter assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",Illustrative example(s),metalworking machine operators foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",Illustrative example(s),mobile home assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",Illustrative example(s),shipyard painter foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",Illustrative example(s),snowmobile assembly supervisor ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",Illustrative example(s),truck trailer assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,agricultural equipment assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,aircraft assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,aircraft assembly inspection foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,aircraft assembly supervisor ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,aircraft fuselage assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,aircraft hydraulic equipment installation foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,aircraft painter foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,aircraft parts etching foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,aircraft rigging foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,"assembly foreman/woman, helicopters ",,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,ball and roller-bearings assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,construction machinery assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,diesel engine assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,electroplating foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,electroplating supervisor ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,engine accessories assembly foreman/woman (except aircraft) ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,engine assembly foreman/woman (except aircraft) ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,engine assembly supervisor (except aircraft) ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,engine guard assembly foreman/woman (except aircraft) ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,engine rebuilding shop foreman/woman (except aircraft) ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,engine testing foreman/woman (except aircraft) ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,farm implements assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,farm machinery inspection foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,forge shop foreman/woman - metal products manufacturing ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,forgers foreman/woman - metal products manufacturing ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,forging-machine operator foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,galvanizing foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,garden tractor assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,helicopter assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,helicopter assembly supervisor ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,hoisting-and-lifting equipment assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,house trailer assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,industrial truck assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,light agricultural and farm equipment assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,light agricultural machinery assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,light construction machinery assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,"light industrial, farm and construction machinery assembly foreman/woman ",,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,light material-handling equipment assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,material-handling equipment assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,metal buffers foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,metal buffing foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,metal products inspection and testing foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,metalworking machine operators foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,mobile home assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,mobile home assembly supervisor ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,motor home assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,outboard motor assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,paint department foreman/woman - transport equipment manufacturing (except motor vehicles) ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,paint department foreman/woman - aircraft manufacturing ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,paint department foreman/woman - heavy equipment manufacturing ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,"paint department foreman/woman - heavy truck, bus and trailer manufacturing ",,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,paint department foreman/woman - machinery manufacturing ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,paint department foreman/woman - metal products manufacturing ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,paint department foreman/woman - railway rolling stock manufacturing ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,paint department foreman/woman - shipbuilding ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,painters foreman/woman - metal products manufacturing ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,power transmission assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,printing equipment assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,rototiller assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,shipbuilding supervisor ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,shipyard painter foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,small engine assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,small engine assembly supervisor ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,snowblower tractor assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,snowmobile assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,snowmobile assembly supervisor ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,spacecraft subassembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,tractor-trailer assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,tractor-trailer assembly supervisor ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,trailer assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,transmission-rebuilding shop foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,truck assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,truck trailer assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,truck trailer assembly supervisor ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",All examples,vending machine assembly foreman/woman ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",Exclusion(s),"Aircraft engine assembly and machine fitters' supervisors  (See 7301 Contractors and supervisors, mechanic trades)",,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",Exclusion(s),"Contractors and supervisors, machining, metal forming, shaping and erecting trades and related occupations  (See 7201 Contractors and supervisors, machining, metal forming, shaping and erecting trades and related occupations)",,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",Exclusion(s),"Supervisors, electrical products manufacturing  (See 9223 Supervisors, electrical products manufacturing)",,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",Exclusion(s),"Supervisors, motor vehicle assembling  (See 9221 Supervisors, motor vehicle assembling)",,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",Main duties,This group performs some or all of the following duties: ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",Main duties,"Supervise, co-ordinate and schedule activities of workers who assemble and inspect products such as aircraft, buses, heavy trucks, transmissions, automobile engines and refrigeration and heating equipment ",,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",Main duties,Establish methods to meet work schedules and co-ordinate work activities with other departments ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",Main duties,Resolve work problems and recommend measures to improve productivity and product quality ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",Main duties,Requisition materials and supplies ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",Main duties,"Train staff in job duties, safety procedures and company policies ",,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",Main duties,Recommend personnel actions such as hirings and promotions ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",Main duties,Prepare production and other reports ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",Main duties,May set up machines and equipment. ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",Employment requirements,Completion of secondary school is usually required. ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",Employment requirements,Post-secondary education may be required for some occupations in this group. ,,,,
4,9226,"Supervisors, other mechanical and metal products manufacturing",Employment requirements,Several years of experience as an assembler or inspector in the same company are usually required. ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",Illustrative example(s),bicycle assembly foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",Illustrative example(s),clock and watch assembly foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",Illustrative example(s),jewellery manufacturing foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",Illustrative example(s),millwork assembly foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",Illustrative example(s),millwork assembly supervisor ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",Illustrative example(s),silverware manufacturing supervisor ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",Illustrative example(s),sports equipment assembly supervisor ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",Illustrative example(s),toy manufacturing supervisor ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,baby carriage assembly foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,bench assemblers foreman/woman - wood products manufacturing ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,bicycle assembly foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,bicycle assembly supervisor ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,brush making foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,candle making foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,clock and watch assembly foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,clock and watch assembly repairers foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,clock and watch assembly repairers supervisor ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,clock and watch assembly supervisor ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,clock and watch inspection foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,controlling and recording instruments assembly foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,cooper foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,cutlery manufacturing foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,door and sash assembly foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,fibreglass boat assembly foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,fibreglass boat foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,firearms assembly foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,hand tools manufacturing foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,jewellery and silverware manufacturing worker foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,jewellery assembly supervisor ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,jewellery manufacturing foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,jewellery repairing foreman/woman - manufacturing ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,lamp shade fabrication foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,lens grinder and polisher foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,lens manufacturing (non-prescription) supervisor ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,millwork assemblers foreman/woman - wood products manufacturing ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,millwork assembly foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,millwork assembly foreman/woman - wood products manufacturing ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,millwork assembly supervisor ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,mirror silvering foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,musical instrument manufacturing foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,optical instrument assembly foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,optical instrument manufacturing foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,photographic equipment assembly foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,precision instrument and related equipment assembly foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,prefab house assembly foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,prefab housing assembler foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,prefab housing assembly foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,prefabricated joinery assemblers foreman/woman - wood products manufacturing ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,prefabricated joinery assembly foreman/woman - wood products manufacturing ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,prefabricated joinery assembly supervisor ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,sash and door shop foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,scale assembly foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,silverware manufacturing supervisor ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,spikemaking foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,sporting equipment manufacturing foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,sporting goods manufacturing supervisor ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,sports equipment assembly supervisor ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,thermostat assembly foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,toy assembly foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,toy manufacturing foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,toy manufacturing supervisor ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,wood products foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,wooden barrel maker foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,wooden box maker foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,wooden truss making foreman/woman - manufacturing ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",All examples,woodenware assembler foreman/woman ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",Exclusion(s),"Other labourers in processing, manufacturing and utilities  (See 9619 Other labourers in processing, manufacturing and utilities)",,,,
4,9227,"Supervisors, other products manufacturing and assembly",Exclusion(s),"Other products assemblers, finishers and inspectors  (See 9537 Other products assemblers, finishers and inspectors)",,,,
4,9227,"Supervisors, other products manufacturing and assembly",Exclusion(s),"Supervisors of woodworking machine operators  (See 9224 Supervisors, furniture and fixtures manufacturing)",,,,
4,9227,"Supervisors, other products manufacturing and assembly",Main duties,This group performs some or all of the following duties: ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",Main duties,"Supervise, co-ordinate and schedule activities of workers who assemble, fabricate and inspect products, such as jewellery, clocks, watches, bicycles, millwork, sporting goods and toys ",,,,
4,9227,"Supervisors, other products manufacturing and assembly",Main duties,Establish methods to meet work schedules and co-ordinate work activities with other departments ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",Main duties,Resolve work problems and recommend measures to improve productivity and product quality ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",Main duties,Requisition materials and supplies ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",Main duties,"Train workers in job duties, safety procedures and company policies ",,,,
4,9227,"Supervisors, other products manufacturing and assembly",Main duties,Recommend personnel actions such as hirings and promotions ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",Main duties,Prepare production and other reports ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",Main duties,May set up machines and equipment. ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",Employment requirements,Completion of secondary school may be required. ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",Employment requirements,Several years of experience as an assembler or inspector in the same company are usually required. ,,,,
4,9227,"Supervisors, other products manufacturing and assembly",Additional information,There is little mobility between different types of supervisors in this unit group. ,,,,
4,9231,"Central control and process operators, mineral and metal processing",Illustrative example(s),blast furnace operator ,,,,
4,9231,"Central control and process operators, mineral and metal processing",Illustrative example(s),central control caster ,,,,
4,9231,"Central control and process operators, mineral and metal processing",Illustrative example(s),central control room operator - primary metal processing ,,,,
4,9231,"Central control and process operators, mineral and metal processing",Illustrative example(s),chief flotation operator ,,,,
4,9231,"Central control and process operators, mineral and metal processing",Illustrative example(s),console operator - cement manufacturing ,,,,
4,9231,"Central control and process operators, mineral and metal processing",Illustrative example(s),pelletizing control operator ,,,,
4,9231,"Central control and process operators, mineral and metal processing",Illustrative example(s),roaster operator - primary metal processing ,,,,
4,9231,"Central control and process operators, mineral and metal processing",Illustrative example(s),rolling mill control operator ,,,,
4,9231,"Central control and process operators, mineral and metal processing",All examples,alloy control operator - zinc casting ,,,,
4,9231,"Central control and process operators, mineral and metal processing",All examples,bar mill finisher - primary metal processing ,,,,
4,9231,"Central control and process operators, mineral and metal processing",All examples,billet mill roller - primary metal processing ,,,,
4,9231,"Central control and process operators, mineral and metal processing",All examples,blast furnace operator ,,,,
4,9231,"Central control and process operators, mineral and metal processing",All examples,blast furnaceman/woman ,,,,
4,9231,"Central control and process operators, mineral and metal processing",All examples,blooming mill roller ,,,,
4,9231,"Central control and process operators, mineral and metal processing",All examples,breakdown mill operator ,,,,
4,9231,"Central control and process operators, mineral and metal processing",All examples,central control caster ,,,,
4,9231,"Central control and process operators, mineral and metal processing",All examples,central control caster - primary metal processing ,,,,
4,9231,"Central control and process operators, mineral and metal processing",All examples,central control operator - cement manufacturing ,,,,
4,9231,"Central control and process operators, mineral and metal processing",All examples,central control room operator - primary metal and mineral products processing ,,,,
4,9231,"Central control and process operators, mineral and metal processing",All examples,central control room operator - primary metal processing ,,,,
4,9231,"Central control and process operators, mineral and metal processing",All examples,chief flotation operator ,,,,
4,9231,"Central control and process operators, mineral and metal processing",All examples,chief operator - zinc pressure leach ,,,,
4,9231,"Central control and process operators, mineral and metal processing",All examples,coke plant by-products operator ,,,,
4,9231,"Central control and process operators, mineral and metal processing",All examples,cold mill operator - primary metal processing ,,,,
4,9231,"Central control and process operators, mineral and metal processing",All examples,concentrator control room operator ,,,,
4,9231,"Central control and process operators, mineral and metal processing",All examples,console operator - cement manufacturing ,,,,
4,9231,"Central control and process operators, mineral and metal processing",All examples,continuous casting machine operator - primary metal processing ,,,,
4,9231,"Central control and process operators, mineral and metal processing",All examples,continuous casting operator - primary metal processing ,,,,
4,9231,"Central control and process operators, mineral and metal processing",All examples,control room furnace operator - smelter ,,,,
4,9231,"Central control and process operators, mineral and metal processing",All examples,control room operator - primary metal processing ,,,,
